IN_C,IN_H,IN_W,POOL_TYPE,KERNEL_H,KERNEL_W,STRIDE_H,STRIDE_W,PAD_H,PAD_W,NCHW,NHWC
64,224,224,max,2,2,2,2,0,0,64,112,112,0.0803552009165287,0.07962986901402473
128,112,112,max,2,2,2,2,0,0,128,56,56,0.04576853327453136,0.04611040018498898
256,56,56,max,2,2,2,2,0,0,256,28,28,0.029062934033572674,0.029079999402165414
512,28,28,max,2,2,2,2,0,0,512,14,14,0.01631466653198004,0.016240532882511614
512,14,14,max,2,2,2,2,0,0,512,7,7,0.010129600018262862,0.010122133139520883
512,7,7,global_avg,7,7,1,1,0,0,512,1,1,0.012619199976325036,0.01244426667690277
