IN_C,IN_H,IN_W,POOL_TYPE,KERNEL_H,KERNEL_W,STRIDE_H,STRIDE_W,PAD_H,PAD_W,NCHW,NHWC
96,112,112,max,3,3,2,2,0,0,96,55,55,0.04144746661186218,0.04142986722290516
256,55,55,max,3,3,2,2,0,0,256,27,27,0.030786666832864285,0.030790933407843113
512,27,27,max,3,3,2,2,0,0,512,13,13,0.015060266852378846,0.014958933647722005
1000,13,13,global_avg,13,13,1,1,0,0,1000,1,1,0.016352000273764135,0.016270400024950504
