IN_C,IN_H,IN_W,POOL_TYPE,KERNEL_H,KERNEL_W,STRIDE_H,STRIDE_W,PAD_H,PAD_W,NCHW,NHWC
64,224,224,max,2,2,2,2,0,0,64,112,112,0.07807733416557312,0.07806826457381248
128,112,112,max,2,2,2,2,0,0,128,56,56,0.04480746537446976,0.04479520060122013
256,56,56,max,2,2,2,2,0,0,256,28,28,0.02855786681175232,0.028443200141191484
512,28,28,max,2,2,2,2,0,0,512,14,14,0.015773867070674897,0.01595573388040066
512,14,14,max,2,2,2,2,0,0,512,7,7,0.010033066850155592,0.009795199986547232
512,7,7,global_avg,7,7,1,1,0,0,512,1,1,0.012213333323597909,0.012142933439463377
