IN_C,IN_H,IN_W,OUT_C,IN_C,KERNEL_H,KERNEL_N,STRIDE_H,STRIDE_W,PAD_H,PAD_W,ACT,NCHW->NCHW,NCHW->NHWC,NHWC->NCHW,NHWC->NHWC
3,224,224,64,3,3,3,1,1,1,1,relu,0.15269280225038528,0.21377493888139726,0.18159466832876206,0.2396480068564415
64,112,112,128,64,3,3,1,1,1,1,relu,0.1879194676876068,0.24577920138835907,0.21341706961393356,0.27789866626262666
128,56,56,256,128,3,3,1,1,1,1,relu,0.18711626380681992,0.2223813310265541,0.2036794662475586,0.24995626360177994
256,56,56,256,256,3,3,1,1,1,1,relu,0.5214474678039551,0.5905850529670715,0.5455018639564514,0.6084474503993988
256,28,28,512,256,3,3,1,1,1,1,relu,0.20710400193929673,0.23473547101020814,0.22002453058958055,0.24693759977817537
512,28,28,512,512,3,3,1,1,1,1,relu,0.6705477178096771,0.7030528068542481,0.6935535848140717,0.7310586750507355
512,14,14,512,512,3,3,1,1,1,1,relu,0.34750186204910277,0.3695493370294571,0.35464799404144287,0.37327786684036257
