IN_C,IN_H,IN_W,POOL_TYPE,KERNEL_H,KERNEL_W,STRIDE_H,STRIDE_W,PAD_H,PAD_W,NCHW,NHWC
64,224,224,max,2,2,2,2,0,0,64,112,112,0.01955839917063713,0.019694932363927366
128,112,112,max,2,2,2,2,0,0,128,56,56,0.014745599776506423,0.014643199555575848
256,56,56,max,2,2,2,2,0,0,256,28,28,0.011997867003083229,0.011946666985750198
512,28,28,max,2,2,2,2,0,0,512,14,14,0.01099093332886696,0.011008000001311302
512,14,14,max,2,2,2,2,0,0,512,7,7,0.010137599706649781,0.010188799723982811
512,7,7,global_avg,7,7,1,1,0,0,512,1,1,0.01104213334619999,0.01109333336353302
