IN_C,IN_H,IN_W,OUT_C,IN_C,KERNEL_H,KERNEL_N,STRIDE_H,STRIDE_W,PAD_H,PAD_W,ACT,NCHW->NCHW,NCHW->NHWC,NHWC->NCHW,NHWC->NHWC
3,224,224,64,3,3,3,1,1,1,1,relu,0.04181333221495152,0.04196693189442158,0.04205226488411427,0.04147199764847755
64,224,224,64,64,3,3,1,1,1,1,relu,0.15020374059677125,0.16817493885755538,0.15810560286045075,0.14687574058771133
64,112,112,128,64,3,3,1,1,1,1,relu,0.08639146387577057,0.09328639954328537,0.10214399918913841,0.10914133042097092
128,112,112,128,128,3,3,1,1,1,1,relu,0.11421013474464417,0.12544000074267386,0.11562666445970535,0.12818773984909057
128,56,56,256,128,3,3,1,1,1,1,relu,0.0735744021832943,0.07099733129143715,0.07693653628230095,0.07108266800642013
256,56,56,256,256,3,3,1,1,1,1,relu,0.12660052701830865,0.1168725349009037,0.12530346736311912,0.11902293562889099
256,28,28,512,256,3,3,1,1,1,1,relu,0.08376319780945778,0.07920639887452126,0.07623680382966995,0.08142506331205368
512,28,28,512,512,3,3,1,1,1,1,relu,0.1113770693540573,0.1055743932723999,0.11299840584397317,0.1077418603003025
512,14,14,512,512,3,3,1,1,1,1,relu,0.0978432022035122,0.10275839641690254,0.09886719807982444,0.10345813259482384
