IN_C,IN_H,IN_W,OUT_C,IN_C,KERNEL_H,KERNEL_N,STRIDE_H,STRIDE_W,PAD_H,PAD_W,ACT,NCHW->NCHW,NCHW->NHWC,NHWC->NCHW,NHWC->NHWC
3,224,224,64,3,3,3,1,1,1,1,relu,0.041659732535481456,0.041489065438508985,0.04164266586303711,0.04145493395626545
64,224,224,64,64,3,3,1,1,1,1,relu,0.15022080540657043,0.16416426450014115,0.1580885350704193,0.1436160013079643
64,112,112,128,64,3,3,1,1,1,1,relu,0.08546986356377602,0.09316693320870399,0.10210986584424972,0.10946560055017471
128,112,112,128,128,3,3,1,1,1,1,relu,0.1136469379067421,0.12813652828335761,0.11490986570715904,0.12692480832338332
128,56,56,256,128,3,3,1,1,1,1,relu,0.18329599872231483,0.06722560301423072,0.07574187219142914,0.06966613307595253
256,56,56,256,256,3,3,1,1,1,1,relu,0.12247039303183556,0.11591679975390434,0.12489386424422264,0.11813546940684319
256,28,28,512,256,3,3,1,1,1,1,relu,0.08451412841677666,0.09024853557348252,0.08717653453350067,0.0899242676794529
512,28,28,512,512,3,3,1,1,1,1,relu,0.12421119511127472,0.11796480193734168,0.12680533826351165,0.12262400612235069
512,14,14,512,512,3,3,1,1,1,1,relu,0.11062613055109978,0.11311786994338036,0.1094826653599739,0.11472213268280029
