IN_C,IN_H,IN_W,OUT_C,IN_C,KERNEL_H,KERNEL_N,STRIDE_H,STRIDE_W,PAD_H,PAD_W,ACT,NCHW->NCHW,NCHW->NHWC,NHWC->NCHW,NHWC->NHWC
3,224,224,64,3,3,3,1,1,1,1,relu,0.04194986522197723,0.05009066574275493,0.04580693207681179,0.05335039868950844
64,112,112,128,64,3,3,1,1,1,1,relu,0.08630613461136818,0.10074452683329582,0.10687146112322807,0.11960320472717285
128,56,56,256,128,3,3,1,1,1,1,relu,0.07473493367433548,0.07342080101370811,0.08028159961104393,0.0796159990131855
256,56,56,256,256,3,3,1,1,1,1,relu,0.1243818610906601,0.12361386269330979,0.13006507754325866,0.12953600883483887
256,28,28,512,256,3,3,1,1,1,1,relu,0.08591359779238701,0.09733120277523995,0.09147733300924302,0.10226346403360367
512,28,28,512,512,3,3,1,1,1,1,relu,0.1308160051703453,0.12950187623500825,0.13639679104089736,0.1358506664633751
512,14,14,512,512,3,3,1,1,1,1,relu,0.11345920488238334,0.12448425963521004,0.11834027096629143,0.1289386734366417
