IN_C,IN_H,IN_W,POOL_TYPE,KERNEL_H,KERNEL_W,STRIDE_H,STRIDE_W,PAD_H,PAD_W,NCHW,NHWC
64,224,224,max,2,2,2,2,0,0,64,112,112,0.016264533251523973,0.016230399906635284
128,112,112,max,2,2,2,2,0,0,128,56,56,0.012322133779525757,0.012373333796858788
256,56,56,max,2,2,2,2,0,0,256,28,28,0.010018132999539376,0.01035946635529399
512,28,28,max,2,2,2,2,0,0,512,14,14,0.009352533426135779,0.009642666764557361
512,14,14,max,2,2,2,2,0,0,512,7,7,0.008806400094181299,0.008789333421736956
512,7,7,global_avg,7,7,1,1,0,0,512,1,1,0.009233066812157631,0.009267200157046318
