IN_C,IN_H,IN_W,OUT_C,IN_C,KERNEL_H,KERNEL_N,STRIDE_H,STRIDE_W,PAD_H,PAD_W,ACT,NCHW->NCHW,NCHW->NHWC,NHWC->NCHW,NHWC->NHWC
3,224,224,64,3,3,3,1,1,1,1,relu,0.22230932861566544,0.20667626559734345,0.22267360389232635,0.21091839969158171
64,224,224,64,64,3,3,1,1,1,1,relu,0.41865815222263336,0.48394986391067507,0.547379732131958,0.46592532396316527
64,112,112,128,64,3,3,1,1,1,1,relu,0.22217546552419662,0.2547493398189545,0.29209226071834565,0.2618101328611374
128,112,112,128,128,3,3,1,1,1,1,relu,0.3108442574739456,0.3428671985864639,0.4107093423604965,0.37799093723297117
128,56,56,256,128,3,3,1,1,1,1,relu,0.19903306365013124,0.2112330675125122,0.2184378683567047,0.20639146566390992
256,56,56,256,256,3,3,1,1,1,1,relu,0.2830965369939804,0.2955455929040909,0.32581119537353515,0.31340320110321046
256,28,28,512,256,3,3,1,1,1,1,relu,0.23117919713258744,0.2390170693397522,0.2652453273534775,0.26036267578601835
512,28,28,512,512,3,3,1,1,1,1,relu,0.35623039305210114,0.3625509440898895,0.4482565373182297,0.44279039204120635
512,14,14,512,512,3,3,1,1,1,1,relu,0.19417546987533568,0.19103573262691498,0.19604000002145766,0.19232160747051238
